,Tfc,Pa_des,Pc_des,Sa,Sc,Phi_a_des,Phi_c_des,epsilon_gdl,tau,epsilon_mc,epsilon_c,e,Re,i0_c_ref,kappa_co,kappa_c,a_slim,b_slim,a_switch,classification
1657,362.99999999,173333.33333333666,133769.0782670052,1.7333333366666668,7.066666663333333,0.6999999966666666,0.6333333299999999,0.7166666633333334,1.00000001,0.15000001,0.15000001,4.0,3.4966666666666665e-06,499.99999999,0.01000001,66.66666666333333,0.6666666633333332,0.99999999,0.99999999,invalid
1658,347.1201422928179,266017.1978454977,246017.1978454977,1.3,2.4027806114523496,0.5,0.2964801096405101,0.5539641665265894,3.6519999073386784,0.38797611128112786,0.2611673753914201,4.0,4.724425167441369e-06,144.55282345698677,32.738404972639024,47.20889488290939,0.35661223724412616,0.1766699943164914,0.34851754573458893,invalid
1659,334.05330396442065,295557.07098915224,275557.07098915224,1.3,2.531109310744554,0.5,0.2627720681126966,0.6068235666549873,1.5107291285707398,0.2985539842180237,0.2798975400538751,5.0,1.0236027640104294e-06,130.26931974787306,22.159492244229675,7.4597835625851925,0.6981306632470119,0.7309855968129094,0.5802587375756881,invalid
1660,339.4407130760392,213447.74925149995,193447.74925149995,1.3,2.070429606520658,0.5,0.6078060313708448,0.6423934057828834,2.7878256262649446,0.3470435965913364,0.18701686979073795,5.0,7.057554692029953e-07,187.0600032038738,18.311068876562313,70.21251003785002,0.33055823355795283,0.8573751787891857,0.6668920520842265,invalid
1661,356.7835259397631,161158.51234645283,141158.51234645283,1.3,2.5399084630075723,0.5,0.4954492963699032,0.56776337666582,1.4866443334649153,0.3671003495702889,0.2788767100188031,3.0,3.6086021780967715e-06,40.42545467596147,14.074281422006736,14.836547903298676,0.8468979481145955,0.09059904310090353,0.08130715693473863,invalid
1662,351.67329856368076,130970.53710790089,128970.53710790089,1.3,1.8573597681652596,0.5,0.6120959588680973,0.7800889903052922,1.408057277225998,0.16589124271211703,0.20386335919871582,3.0,2.6807685715478425e-06,179.69079928801455,35.09626619497662,61.919994527475616,0.2844266068253032,0.0841967303111246,0.7962369205781645,invalid
1663,340.226379314032,175162.83884644977,155162.83884644977,1.3,2.9593743349628108,0.5,0.5044388592820497,0.7812051364006918,1.840797249897157,0.32319949679979537,0.25372079721481533,4.0,1.0032669097185134e-06,357.3315608074359,29.276945034936926,67.81009649501677,0.37049095405376103,0.9270692903816296,0.2668817648721636,invalid
1664,339.75088735847265,138140.35132528257,118140.35132528257,1.3,1.5737234253279286,0.5,0.43473717603525885,0.6784904512112704,2.520339852994682,0.25780576893777896,0.23022021199822912,4.0,3.659501465559006e-06,325.2108440309527,26.59780334761332,69.43842535449717,0.022652965272729954,0.8004485960564719,0.0221780531677868,invalid
1665,359.25212114485487,146233.11463744257,126233.11463744257,1.3,2.9836700793794835,0.5,0.42076075864671114,0.7797555545825191,2.5060948589410366,0.20757543401953446,0.16819371518930942,3.0,1.555105716586113e-06,32.54507562439298,23.21153199791729,98.81212216757022,0.8025759053437335,0.7843023975329961,0.07129451744852616,invalid
1666,354.2174855503713,237884.1610532227,217884.1610532227,1.3,2.6806304517875152,0.5,0.2361509724188459,0.7039334259132273,1.5398869978941572,0.2312545616717123,0.17443610740733312,3.0,2.9271809870004653e-06,440.26343596668846,23.59459859384444,82.69106102453513,0.6484716020632503,0.15463473779769862,0.14369282932173308,invalid
