Tfc,Pa_des,Pc_des,Sa,Sc,Phi_a_des,Phi_c_des,epsilon_gdl,tau,epsilon_mc,epsilon_c,e,Re,i0_c_ref,kappa_co,kappa_c,a_slim,b_slim,a_switch,start_in_range,early_values_in_range,monotonic,aprox_monotonic,classification
3.378740855578784021e+02,2.650440581887901062e+05,2.450440581887901062e+05,1.300000000000000044e+00,1.467973105123625555e+00,5.000000000000000000e-01,2.239293986017000804e-01,6.296955780979437423e-01,1.687391348943933167e+00,2.715046169704302681e-01,2.929094259885201001e-01,4.000000000000000000e+00,4.195130839347839617e-06,4.255330566403678745e+02,1.467579057297838219e+01,2.697706399945927913e+01,9.938731932958156934e-01,9.388928269733191057e-01,8.843021120384100264e-01,False,False,True,True,invalid
3.384260294948269916e+02,2.110361635312442668e+05,1.910361635312442668e+05,1.300000000000000044e+00,1.845307659463532701e+00,5.000000000000000000e-01,4.384287275602875011e-01,6.190807342095568933e-01,3.193028719200852628e+00,2.654796628447163576e-01,1.579277243022269572e-01,3.000000000000000000e+00,5.535481554269790991e-07,3.782179472222766776e+02,1.990114386641957722e+01,1.868145978704617249e+01,7.426880313317105187e-02,9.327151446673206392e-01,8.413581081380977489e-01,False,False,True,True,invalid
3.374671436018792292e+02,1.535630710248785908e+05,1.515630710248785908e+05,1.300000000000000044e+00,1.926517982110589333e+00,5.000000000000000000e-01,6.587855170866100396e-01,7.372854778556388045e-01,1.906497319232680177e+00,2.508614103533689521e-01,2.330691219951828430e-01,5.000000000000000000e+00,1.966684895544060380e-06,9.102345167029088202e+01,3.595290494518400237e+01,7.861194406951942426e+01,1.271502914135885509e-01,9.919422338894415825e-01,3.766582170835261478e-01,False,False,True,True,invalid
3.515777306812246934e+02,2.066148065961907269e+05,1.866148065961907269e+05,1.300000000000000044e+00,2.299336819426956779e+00,5.000000000000000000e-01,5.965035795856850065e-01,6.616831564753393735e-01,3.232535165507634201e+00,1.696181326659714772e-01,1.968832621586970033e-01,5.000000000000000000e+00,3.834894773960113440e-06,1.479940772362576524e+02,2.438569221608112159e+01,4.847547691345903331e+01,2.935084425233048244e-01,3.991354696136427127e-01,2.895672233020975539e-01,False,False,True,True,invalid
3.552364926289952223e+02,2.391593059711129754e+05,2.191593059711129754e+05,1.300000000000000044e+00,1.220514067984467932e+00,5.000000000000000000e-01,5.905129698862087162e-01,6.591917023136490972e-01,2.203884107172191520e+00,1.951323682075160326e-01,2.653085817854831663e-01,5.000000000000000000e+00,4.791479814648628643e-06,3.226469791125076085e+02,2.374678483998462752e+01,9.932838919517287479e+01,7.024373427524147617e-01,1.955595589594997519e-01,8.498188587722340648e-01,False,False,True,True,invalid
3.512559685014833804e+02,2.261050473991768085e+05,2.061050473991768085e+05,1.300000000000000044e+00,2.339059831791453270e+00,5.000000000000000000e-01,2.316236697383446397e-01,5.612579963359651813e-01,1.762583839966571420e+00,2.384885297960710471e-01,2.746017033222528103e-01,3.000000000000000000e+00,3.579122343659401186e-06,4.985333756905827158e+02,1.021199523242561913e+00,8.943949275479392114e+00,5.092305846528846214e-01,8.508460414275884620e-01,3.892662752214713362e-01,False,False,True,True,invalid
3.533837805612877787e+02,2.618297973840683699e+05,2.598297973840683699e+05,1.300000000000000044e+00,1.598455701383308503e+00,5.000000000000000000e-01,2.066684004496594507e-01,7.068218476984174936e-01,1.204267023789063140e+00,2.575932555856913497e-01,2.621070011638696462e-01,3.000000000000000000e+00,2.705310898286831718e-06,5.958556410214456633e+01,4.557803445834442080e+00,5.033288583318836373e+01,6.200949858498123746e-01,6.873881415753331225e-01,1.743185078981571157e-01,False,False,True,True,invalid
3.446768371335964503e+02,2.588406994752534083e+05,2.388406994752534083e+05,1.300000000000000044e+00,2.913939423519452454e+00,5.000000000000000000e-01,3.796613947748643803e-01,6.491048761404812906e-01,1.738705236883424377e+00,3.946264431105609982e-01,2.521777650425947037e-01,4.000000000000000000e+00,2.419092238545417495e-06,1.635709176595417205e+02,2.980518368001771279e+01,9.703701118929207325e+01,6.496334371963947696e-01,4.714442208532529377e-01,4.966384582893815791e-01,False,False,True,True,invalid
3.543130724387996793e+02,1.483657060284245817e+05,1.283657060284245817e+05,1.300000000000000044e+00,2.335914862405913173e+00,5.000000000000000000e-01,5.821041862314911830e-01,7.546035632138191618e-01,2.856121205213279612e+00,2.889895666374874272e-01,2.113765496764419272e-01,3.000000000000000000e+00,3.697746712565422674e-06,2.871216532328060111e+02,7.575044325538864420e+00,8.651703530192192204e+01,3.504042236251243003e-01,2.034784186331113631e-01,9.097690463068676126e-01,False,False,True,True,invalid
3.400973840594821809e+02,1.587187661789423728e+05,1.387187661789423728e+05,1.300000000000000044e+00,2.726729932102588183e+00,5.000000000000000000e-01,2.714507501581283067e-01,7.556476835370214973e-01,1.324281916409840720e+00,1.571021647912894670e-01,2.286101605120573477e-01,3.000000000000000000e+00,1.526920337677002011e-06,3.947344962974858618e+02,2.650398270980931059e+00,8.911779344848943296e+00,4.749298575691666136e-01,1.840686162790050040e-01,4.990001879832434706e-01,False,False,True,True,invalid
3.331950438512468509e+02,1.686812340468222683e+05,1.486812340468222683e+05,1.300000000000000044e+00,2.029803579885764986e+00,5.000000000000000000e-01,5.354937279135829620e-01,7.402339678690250668e-01,3.363438366743984886e+00,2.202618548664928011e-01,1.715011124584824576e-01,3.000000000000000000e+00,2.764445845484733580e-06,1.122766860174547929e+02,3.333881680278551585e+00,3.960832487999610407e+01,7.267753212992446032e-01,1.368255808941194751e-01,5.965456812891152261e-01,False,False,True,True,invalid
3.514221333056225944e+02,1.851753299217706081e+05,1.651753299217706081e+05,1.300000000000000044e+00,2.229374553796472647e+00,5.000000000000000000e-01,5.294253548306281365e-01,6.073687130207976459e-01,3.590773706503154195e+00,3.362898000844249946e-01,2.993491769356241283e-01,4.000000000000000000e+00,4.296051615476608254e-06,3.491229617209651970e+00,3.474736546912535573e+01,9.525518174309425490e+01,8.843035602449845767e-01,2.824577714052832200e-01,3.676704120279813970e-01,False,False,True,True,invalid
3.350225909066289773e+02,2.615221183746998431e+05,2.415221183746998431e+05,1.300000000000000044e+00,2.106933650240772060e+00,5.000000000000000000e-01,4.149404798310802889e-01,7.474943857852175411e-01,1.673463168476318152e+00,2.125035118948741530e-01,1.601587119819983807e-01,5.000000000000000000e+00,3.682340068221092076e-06,2.136724538975519181e+02,2.063084277173869197e+01,7.109994356716573094e+00,3.044148573653390755e-01,7.711338849528170947e-01,4.380244494703736113e-01,False,False,True,True,invalid
3.457591326102652260e+02,2.549929588101757108e+05,2.349929588101757108e+05,1.300000000000000044e+00,1.958339445512739641e+00,5.000000000000000000e-01,3.298568128706165226e-01,6.236923994564356200e-01,3.075324045383995397e+00,1.625382946900908732e-01,1.850637295912019309e-01,3.000000000000000000e+00,4.743620783686638256e-06,4.301100946776506930e+02,2.607853950087314132e+00,1.898134118566402151e+01,5.570736665039810465e-01,4.063018491947265054e-02,6.397529533121996126e-01,False,False,True,True,invalid
3.512117563371555207e+02,2.037450831010950787e+05,1.837450831010950787e+05,1.300000000000000044e+00,2.419664510546112535e+00,5.000000000000000000e-01,4.410301226484352188e-01,5.501628657089817631e-01,2.304450309276393938e+00,2.872396579930757143e-01,1.594742677929163743e-01,4.000000000000000000e+00,2.205572719573974446e-06,2.364047196327253175e+01,5.303739908435058048e+00,7.119060437702513866e+01,2.313836112325015626e-01,8.887122959387179222e-01,2.477357782584922175e-01,False,False,True,True,invalid
3.440248434756375104e+02,1.535081776604128536e+05,1.335081776604128536e+05,1.300000000000000044e+00,2.049088467294632121e+00,5.000000000000000000e-01,3.476587882948712904e-01,6.632928836211876567e-01,1.989274125225765744e+00,2.103827382908956545e-01,2.871265244722543963e-01,5.000000000000000000e+00,1.567695736885070900e-06,4.799937288773691648e+02,3.051034356617235943e+01,8.809497914446440348e+01,1.474086979484248716e-02,5.907979365905086100e-01,7.151943830575194783e-01,False,False,True,True,invalid
3.466609284681813392e+02,1.509260023105964938e+05,1.309260023105964938e+05,1.300000000000000044e+00,2.391363786944858738e+00,5.000000000000000000e-01,1.557051654380308403e-01,6.002557600107807367e-01,2.164350274393963325e+00,3.689356325482856525e-01,2.504860034224401510e-01,4.000000000000000000e+00,1.962597603201866108e-06,3.132833880083216513e+02,3.910428867725988766e+01,5.882943076836308904e+01,3.151387227418513404e-01,3.792322507067282245e-01,1.304445918054711884e-01,False,False,True,True,invalid
3.545039612030091689e+02,2.873858871683392790e+05,2.673858871683392790e+05,1.300000000000000044e+00,2.620667160162709841e+00,5.000000000000000000e-01,5.390314486100062918e-01,7.681332539766223544e-01,1.206147999746495225e+00,2.728764575742286813e-01,2.534029933471870777e-01,3.000000000000000000e+00,4.036987375020981112e-06,4.209597429546120679e+02,4.808741986556415604e+00,3.742815377128920762e+00,2.616617578251984599e-01,7.958951197990221660e-01,2.311086307972653464e-01,False,False,True,True,invalid
3.390983395449557065e+02,2.074995300639429479e+05,1.874995300639429479e+05,1.300000000000000044e+00,2.997051494937303495e+00,5.000000000000000000e-01,1.079157550391766085e-01,7.085778741777710721e-01,1.670609415450141855e+00,3.807811620770643057e-01,1.707418630066313558e-01,4.000000000000000000e+00,3.783480183482170194e-06,4.420262118706140200e+02,1.718238034974863382e+00,7.794748199544690692e+01,9.636264574189645771e-01,1.192586609873530906e-01,6.440618046618031833e-01,False,False,True,True,invalid
3.348237102492078634e+02,1.954112258926056966e+05,1.754112258926056966e+05,1.300000000000000044e+00,2.085187460670519854e+00,5.000000000000000000e-01,2.888457987256012327e-01,7.058499660808666976e-01,1.219625613806095688e+00,2.584746643151302203e-01,2.767753928783769357e-01,4.000000000000000000e+00,4.666472952365876150e-06,1.086455340823793421e+02,2.885746798837201510e+01,4.463168513137181037e+01,8.757891449425270203e-01,3.888750983275371387e-01,6.120289364775612917e-01,False,False,True,True,invalid
3.411549823422914756e+02,1.964427867811194737e+05,1.764427867811194737e+05,1.300000000000000044e+00,2.017437740851227623e+00,5.000000000000000000e-01,2.982696894938775545e-01,6.363874245591417678e-01,2.502853157911054893e+00,2.401396616776292348e-01,2.051763363071406332e-01,4.000000000000000000e+00,2.577976127862930101e-06,3.966039866538675369e+02,3.336897447732600597e+01,2.204394629471030598e+00,4.038720997649533073e-01,5.552735317619609257e-01,4.457806555222268430e-01,False,False,True,True,invalid
3.535913666877872856e+02,2.217254127003244357e+05,2.017254127003244357e+05,1.300000000000000044e+00,2.889970000280254414e+00,5.000000000000000000e-01,6.309742083150061687e-01,6.901443606699902977e-01,2.949164842054948998e+00,3.283380314412505108e-01,2.500233474350697649e-01,5.000000000000000000e+00,4.543143552541733663e-06,2.373328754445790310e+02,3.909499748168380506e+01,5.501901628349179418e+01,5.590294410775903389e-01,9.873916921516348033e-01,8.522565536530203323e-01,False,False,True,True,invalid
3.505571550194961787e+02,1.819694380219866289e+05,1.799694380219866289e+05,1.300000000000000044e+00,1.252975282354709785e+00,5.000000000000000000e-01,3.401430054674089987e-01,6.892053131236566266e-01,3.443128598692529074e+00,3.511469197992969082e-01,1.528415510845892444e-01,4.000000000000000000e+00,9.659306587786214568e-07,2.642211884223074776e+02,1.718764976075710749e+01,9.806465950952981814e+01,6.006085317919561684e-01,9.715221194271558836e-02,5.862350547748671481e-01,False,False,True,True,invalid
3.501944420397553017e+02,1.471487258561035269e+05,1.271487258561035269e+05,1.300000000000000044e+00,2.655447687727305883e+00,5.000000000000000000e-01,3.258993946501650418e-01,5.588162747957807763e-01,2.686292923676281585e+00,3.774038616601140816e-01,1.545748395681940390e-01,5.000000000000000000e+00,1.428114817738533107e-06,4.136537904109946453e+02,1.623454303347948269e+01,4.462515432495087708e+01,1.682530186364541713e-01,2.246677409044609552e-01,9.934408184172947021e-01,False,False,True,True,invalid
3.470205121473337613e+02,1.881327305452383589e+05,1.861327305452383589e+05,1.300000000000000044e+00,1.132652951449148793e+00,5.000000000000000000e-01,1.740146920087947136e-01,6.334650164842902109e-01,2.106372242572300379e+00,1.781403919573213424e-01,2.460686051491443038e-01,4.000000000000000000e+00,3.425919466899698687e-06,4.627092320963434418e+02,3.045140168638713973e+01,2.779470583452920351e+01,1.197955364229333630e-01,5.231049403489599348e-01,2.097517797870862011e-01,False,False,True,True,invalid
3.578192554181172227e+02,2.389201081730396836e+05,2.189201081730396836e+05,1.300000000000000044e+00,2.644759768040572112e+00,5.000000000000000000e-01,3.409148405443320762e-01,7.788981434658325265e-01,1.678471685276114123e+00,3.354624555505013594e-01,1.581288268078596682e-01,4.000000000000000000e+00,4.151160920262336974e-06,3.114687459226278179e+02,2.210509064442686622e+01,5.886169308619292195e+01,6.695099485663711381e-01,5.931897433463162450e-01,2.401789068985875353e-01,False,False,True,True,invalid
3.565560903175503995e+02,2.642905092239321675e+05,2.442905092239321675e+05,1.300000000000000044e+00,2.174062104707381149e+00,5.000000000000000000e-01,6.258536982502610480e-01,6.186274814348322604e-01,1.557373469460367588e+00,2.312400751830537282e-01,2.996843925283890764e-01,5.000000000000000000e+00,7.703462874889374243e-07,2.751806246077795777e+02,3.479444042252664460e+00,4.056386640484109307e+01,7.682266675307192205e-01,3.959121315137203445e-01,3.260930820690678966e-01,False,False,True,True,invalid
3.541391834314962921e+02,1.413336344249633257e+05,1.213336344249633257e+05,1.300000000000000044e+00,1.684252290272973518e+00,5.000000000000000000e-01,5.118666512855667428e-01,7.005011672242230647e-01,1.305056199947130846e+00,3.201558009918275549e-01,2.961421363194414180e-01,5.000000000000000000e+00,4.273248736262321644e-06,2.776832011728137672e+02,1.560696011655671844e+00,8.729672244935352410e+01,3.423944137846624547e-01,4.748444999942650901e-01,1.447346793760217742e-01,False,False,True,True,invalid
3.494616992501110531e+02,2.441574684716726770e+05,2.241574684716726770e+05,1.300000000000000044e+00,2.758603141169045703e+00,5.000000000000000000e-01,6.171946779138401951e-01,7.940319201212703293e-01,3.785582828146814904e+00,2.620950641189940811e-01,1.758717593117373190e-01,4.000000000000000000e+00,1.665811525583267296e-06,3.561502433484968719e+02,3.596689395319062843e+00,5.278259646091838420e+01,5.336254735271431793e-01,7.219504017696262155e-01,1.638000386020534715e-01,False,False,True,True,invalid
3.566071992235619064e+02,2.231762953381975531e+05,2.031762953381975531e+05,1.300000000000000044e+00,2.925492274020527361e+00,5.000000000000000000e-01,5.460589689876377273e-01,7.924583282884263280e-01,3.081695604916718345e+00,2.539363402494739241e-01,2.220372018629412636e-01,4.000000000000000000e+00,3.808219405412673819e-06,2.902090661430489718e+02,3.527451157350110833e+01,7.881882031803131383e+01,5.096998548057835032e-01,2.989635451857233783e-01,7.640407470332160056e-01,False,False,False,True,invalid
3.380508668526279621e+02,2.177614953275766456e+05,1.977614953275766456e+05,1.300000000000000044e+00,1.408458222216977918e+00,5.000000000000000000e-01,5.257455731736406790e-01,5.689413750640743839e-01,1.060657764136058390e+00,2.797728219907895664e-01,2.122081831389554529e-01,4.000000000000000000e+00,3.047576324343681431e-06,4.672642785964864629e+02,3.338110091565825144e+01,2.869186141023029890e+01,1.037601665679232926e-01,1.111247505536605978e-01,8.035133131613033663e-01,False,False,True,True,invalid
3.526864331761797189e+02,2.020261976774797076e+05,1.820261976774797076e+05,1.300000000000000044e+00,2.346102068343472347e+00,5.000000000000000000e-01,3.236734752839736107e-01,7.251339951935431571e-01,1.617435829078443632e+00,3.245641368836841845e-01,1.962531223572454020e-01,4.000000000000000000e+00,2.108150450587272538e-06,6.960949885301268125e+01,1.274570227898497166e+01,3.253346775076437325e+01,9.982852472918160025e-01,8.705461081513974353e-01,4.851922051217359422e-01,False,False,True,True,invalid
3.367241359689008391e+02,1.944272441510135250e+05,1.744272441510135250e+05,1.300000000000000044e+00,1.882485510682072594e+00,5.000000000000000000e-01,6.942690801505920772e-01,6.488921683678831043e-01,3.392506113845102700e+00,3.364837628962328298e-01,2.722884900215223336e-01,5.000000000000000000e+00,9.227506309747696812e-07,3.020375106668323610e+02,2.269765580886893730e+00,6.476597683208903788e+01,6.824874580661873802e-01,1.253881628452746012e-02,1.600025047561067504e-01,False,False,True,True,invalid
3.605106184473676194e+02,2.981879082694551325e+05,2.781879082694551325e+05,1.300000000000000044e+00,2.429413457691354861e+00,5.000000000000000000e-01,5.230337649550752532e-01,6.959339153503908415e-01,1.537793941691274924e+00,1.835740110403236702e-01,2.077270855874634170e-01,4.000000000000000000e+00,3.958098474144935413e-06,2.430085329212037095e+02,2.866970264300425342e+01,9.736547403952884849e+01,3.480367867866392961e-01,2.722604214469309669e-02,6.075779355035921814e-01,False,False,True,True,invalid
3.574925138011621470e+02,1.618195432424607861e+05,1.418195432424607861e+05,1.300000000000000044e+00,1.424210958437071461e+00,5.000000000000000000e-01,5.770222016276124188e-01,6.752699789840812539e-01,2.170452763660802198e+00,2.813789719269149670e-01,2.873133053806410375e-01,3.000000000000000000e+00,6.674920183420181579e-07,2.417047165207223145e+02,1.783638709648479814e+00,2.098787008433631840e+01,9.794517873822254916e-01,1.561775006200485649e-01,2.547935175390627083e-01,False,False,True,True,invalid
3.521512642773132598e+02,1.603471687994961685e+05,1.403471687994961685e+05,1.300000000000000044e+00,1.972441203218523231e+00,5.000000000000000000e-01,5.983022588328321678e-01,5.950737256236516837e-01,3.589202854040248525e+00,3.335149337757425947e-01,2.552140323672351108e-01,5.000000000000000000e+00,1.542976825833320742e-06,3.960636264605779502e+02,6.268759753989457728e+00,9.366601779183633880e+01,4.650501857982403675e-01,7.702929602894026395e-01,3.790254328380422977e-01,False,False,True,True,invalid
3.344860447772533121e+02,1.722082500718584342e+05,1.522082500718584342e+05,1.300000000000000044e+00,1.433198915954141395e+00,5.000000000000000000e-01,6.620940517813788118e-01,6.825789316082138125e-01,2.931886727836387596e+00,1.628404843941608227e-01,1.900306403696622737e-01,4.000000000000000000e+00,1.339630474448204160e-06,4.328393174511409711e+02,5.715802091474992075e+00,2.447337499398906147e+01,1.515684780844265417e-02,9.389691553801631646e-03,9.045615773171856999e-02,False,False,False,False,invalid
3.517997308906913076e+02,1.342390558589344728e+05,1.142390558589344728e+05,1.300000000000000044e+00,2.536141198412857012e+00,5.000000000000000000e-01,5.341782474867750041e-01,6.607583644086004737e-01,3.039727505423575504e+00,2.286014417983648628e-01,2.417794082758631669e-01,4.000000000000000000e+00,1.376215803623199508e-06,2.345912572580732842e+02,8.869362233756012515e+00,2.598416740555070703e+01,3.992615017698544766e-01,3.463121003475250204e-01,4.962794977053041623e-01,False,False,True,True,invalid
3.360382526000612984e+02,1.482399707753289840e+05,1.282399707753289840e+05,1.300000000000000044e+00,1.380448142874651118e+00,5.000000000000000000e-01,5.455898327651774737e-01,5.930310694883373923e-01,3.629312699582488033e+00,3.276161754786079960e-01,2.601465841924942568e-01,5.000000000000000000e+00,2.130552110671997090e-06,5.470872741753862556e+01,9.873942989507247248e-01,3.055618973837749408e+01,1.923225322806494386e-01,5.045565542784973267e-01,8.491697064616134938e-01,False,False,True,True,invalid
3.553487507316652341e+02,2.368772883899484004e+05,2.168772883899484004e+05,1.300000000000000044e+00,1.753740349457122649e+00,5.000000000000000000e-01,5.853063335340727980e-01,7.892661126187210385e-01,3.189980092515172672e+00,3.767778003656797603e-01,2.867931843300740580e-01,4.000000000000000000e+00,3.343261901140213177e-06,6.857969609805660127e+01,1.773291640975523720e+01,3.048801562207766835e+01,7.928144780098058675e-01,4.683310637996394021e-01,7.714177380980442589e-01,False,False,True,True,invalid
3.518974960681144921e+02,2.012284559756533417e+05,1.812284559756533417e+05,1.300000000000000044e+00,2.010448395038986646e+00,5.000000000000000000e-01,6.916870718450403022e-01,7.052532253798726725e-01,3.404833026717373201e+00,2.605560823257296876e-01,2.899326640217345652e-01,4.000000000000000000e+00,3.713660444617271652e-06,1.016662635054887076e+01,1.943454812953838484e+01,5.828630467711066387e+01,1.663343749618296230e-01,7.537335820383193885e-02,7.068184131713343976e-02,False,False,True,True,invalid
3.360657527302790868e+02,1.926105611585106817e+05,1.726105611585106817e+05,1.300000000000000044e+00,2.336624406986324676e+00,5.000000000000000000e-01,4.128984236515568229e-01,6.014603634988956449e-01,3.972973582759540712e+00,2.738552789188277159e-01,2.975186508314908718e-01,3.000000000000000000e+00,3.921771128177642887e-06,2.325097834065242068e+02,7.939599926275370478e+00,7.046874044053663511e+01,6.488629090040543002e-02,3.155508599812306136e-01,5.531253804072189251e-01,False,False,True,True,invalid
3.567558731192092409e+02,2.856833348516291589e+05,2.656833348516291589e+05,1.300000000000000044e+00,2.354424986298403688e+00,5.000000000000000000e-01,4.110127391348021852e-01,6.075443350657802055e-01,1.890907429494014469e+00,3.940361855783208744e-01,1.978045632536065690e-01,4.000000000000000000e+00,1.252257029414177023e-06,3.884955197093809716e+02,1.319102894663730474e+01,2.629140308287753580e+00,4.293275685214241189e-01,4.105966984479886284e-01,2.783870843789551519e-01,False,False,True,True,invalid
3.352400279521327207e+02,1.623100400809260609e+05,1.423100400809260609e+05,1.300000000000000044e+00,2.864955033817266461e+00,5.000000000000000000e-01,6.642276690741283351e-01,7.422843702792341070e-01,3.139258374854931866e+00,3.252965428676078963e-01,2.681047417026795054e-01,3.000000000000000000e+00,4.060597411394119093e-06,8.190932809551848948e+01,3.442729688941049204e+01,7.768050878686426586e+01,3.384774536533936007e-01,2.295212129210008334e-01,8.301453692002054296e-01,False,False,True,True,invalid
3.585314551409904880e+02,2.501804461143869266e+05,2.301804461143869266e+05,1.300000000000000044e+00,2.855664705479459720e+00,5.000000000000000000e-01,5.073232955846463943e-01,7.613566310908843615e-01,1.433114739728218012e+00,2.224756124073741237e-01,2.656933198907567295e-01,3.000000000000000000e+00,4.811514748334884787e-06,2.535507876859601026e+02,1.978096297360985290e+01,6.164675736566901776e+01,7.529034135573919873e-01,2.906803307077900911e-01,4.710949683754991346e-01,False,False,True,True,invalid
3.527906417967639641e+02,2.976142471123284195e+05,2.956142471123284195e+05,1.300000000000000044e+00,1.732816475941239442e+00,5.000000000000000000e-01,4.905573109311683333e-01,6.173835961863449739e-01,3.168636368034435602e+00,2.460456064841890778e-01,2.641420354931887648e-01,3.000000000000000000e+00,3.725482926560687376e-06,4.564371148340323998e+02,2.803097973614481120e+01,7.013911052184074890e+01,9.405137256524283007e-01,3.594339844719757204e-01,7.779385281493983451e-01,False,False,True,True,invalid
3.553117531228494386e+02,1.467163283750495175e+05,1.267163283750495175e+05,1.300000000000000044e+00,1.414758349843181495e+00,5.000000000000000000e-01,2.329124878908462593e-01,7.307901367616498334e-01,1.123838784034313365e+00,2.480115829205956079e-01,2.487264840427634849e-01,4.000000000000000000e+00,4.811813532710075972e-06,1.591155189547841360e+02,2.522108414607023263e+01,2.530367495986027748e+01,2.080655538190571419e-01,3.921741510886163073e-01,3.644088278976868878e-02,False,False,True,True,invalid
3.577919747540639719e+02,1.941606108751172433e+05,1.741606108751172433e+05,1.300000000000000044e+00,1.483769328892089456e+00,5.000000000000000000e-01,2.752059912928861429e-01,7.401557260688071960e-01,2.082780512968612108e+00,3.006454705233412850e-01,2.177218872979053699e-01,3.000000000000000000e+00,1.829800809621811026e-06,1.506551752966510946e+02,2.048841780976429661e+01,7.106908764268779066e+01,1.182120919216732013e-01,7.961857082689741683e-01,2.657839954176456354e-01,False,False,True,True,invalid
3.369740915576858811e+02,2.468561408203057363e+05,2.268561408203057363e+05,1.300000000000000044e+00,2.773954925236726599e+00,5.000000000000000000e-01,6.883199619880189246e-01,7.956788079661955004e-01,1.984372019479990756e+00,2.774523525865231766e-01,1.642093889444359023e-01,5.000000000000000000e+00,6.412104588747024724e-07,4.273684224745436495e+02,2.461949356767077823e+00,9.299866397623242520e+00,4.884414237441667139e-01,6.546909470837909417e-01,5.275800604445139985e-01,False,False,True,True,invalid
3.375155060919980770e+02,2.979201388545236550e+05,2.779201388545236550e+05,1.300000000000000044e+00,2.835042970559574549e+00,5.000000000000000000e-01,2.314365655492250651e-01,5.993941446714979859e-01,3.222576699059078731e+00,1.566773702053700645e-01,2.634654913498694073e-01,4.000000000000000000e+00,3.204452699422836334e-06,3.357967660955898737e+02,9.085274347582785737e+00,6.902089742563227048e+01,9.137674748100441668e-01,8.051627198668944718e-01,8.655910903112877808e-01,False,False,True,True,invalid
3.539234328249095256e+02,1.776874699257357861e+05,1.576874699257357861e+05,1.300000000000000044e+00,1.397745897408697591e+00,5.000000000000000000e-01,3.921375694511526344e-01,6.890080068229895716e-01,2.635086139694802210e+00,1.704552563189769276e-01,2.617504624078033082e-01,4.000000000000000000e+00,1.637548336982727197e-06,3.653825354617334256e+02,2.166692089119696973e+01,6.817571436622813508e+01,2.447179914285796398e-01,1.573928504785826743e-01,4.415370554248636004e-01,False,False,True,True,invalid
3.374717570557598378e+02,1.322673736419625930e+05,1.122673736419625930e+05,1.300000000000000044e+00,2.992431148186446066e+00,5.000000000000000000e-01,4.415754403099015901e-01,7.382017753748302269e-01,2.733376303063172141e+00,3.538664605705273414e-01,1.530254730528928520e-01,3.000000000000000000e+00,2.022985484004021092e-06,1.620112693221337565e+02,4.619982944970795202e+00,2.879833355970031405e+01,1.411441599078202824e-01,9.542928396203883556e-01,5.052800242664406971e-01,False,False,True,True,invalid
3.551695562031751479e+02,2.362132770288710599e+05,2.162132770288710599e+05,1.300000000000000044e+00,2.179742364896071205e+00,5.000000000000000000e-01,4.868038535985805826e-01,5.694876182949593080e-01,3.187334420233842724e+00,3.607040364184219139e-01,2.236977072306382541e-01,5.000000000000000000e+00,3.742461187243461919e-06,4.945846908900944072e+02,2.290624002295277517e+00,5.068446025238653618e+01,4.336152173817179323e-01,3.761256222242321812e-01,3.092548000591081037e-01,False,False,True,True,invalid
3.625032358538528570e+02,2.731575202569296816e+05,2.531575202569296816e+05,1.300000000000000044e+00,1.294100251741326701e+00,5.000000000000000000e-01,4.606673604144067014e-01,7.843124981132588713e-01,1.577913440391935929e+00,2.718546426577346242e-01,1.694924163136410367e-01,5.000000000000000000e+00,4.615478886365891091e-06,7.608832125802383928e+01,9.416482336014592391e+00,2.327354504330034146e+01,1.130618008872817243e-01,5.540991852415994012e-01,5.189955361113640642e-01,False,False,True,True,invalid
3.388437066586262745e+02,2.399382746219605324e+05,2.199382746219605324e+05,1.300000000000000044e+00,1.725816861227242871e+00,5.000000000000000000e-01,6.715174821037895869e-01,7.491638004587753974e-01,1.163005170943757438e+00,2.148107413856483738e-01,2.713746207400689059e-01,3.000000000000000000e+00,1.128146595358848456e-06,4.050708146324574273e+02,2.905886225296931968e+01,3.328853827304092050e+01,2.212636228518730097e-01,6.502236107121895925e-01,3.199059319379652933e-01,False,False,True,True,invalid
3.345087717209545985e+02,2.109489697683607228e+05,1.909489697683607228e+05,1.300000000000000044e+00,1.646605270411248600e+00,5.000000000000000000e-01,5.168864684332814541e-01,6.064058189207649496e-01,2.395125387935640227e+00,2.012423094694855419e-01,2.635761981152143774e-01,3.000000000000000000e+00,4.375083973407745605e-06,1.697407129512020845e+02,3.297823447287390763e+01,5.653001209590370024e+01,2.702695046862819139e-01,1.707456177758836513e-01,5.304389524705042103e-01,False,False,True,True,invalid
3.367820045782239049e+02,1.387160344118998037e+05,1.367160344118998037e+05,1.300000000000000044e+00,2.486611513368446325e+00,5.000000000000000000e-01,1.317601594573716839e-01,5.662408264997077501e-01,1.208732485765377840e+00,2.912451112767565631e-01,2.011757649789490676e-01,3.000000000000000000e+00,1.058078700537409270e-06,1.510886111977612245e+02,2.678641799397172107e+01,8.909123625825516513e+01,5.172009679855283926e-01,9.047700425941274105e-01,7.015870035419087269e-01,False,False,True,True,invalid
